example_id,source_index,id,base_id,label,split
39234e99b58ba8f6a181,458,08f2888a0339328e035b63d6088f45cd,1125899911679686,0,train
394dee104ac6b4f40d8f,559,1125899908101231,1125899911346941,1,train
39588e6708c2c81b56f7,1585,08f1f83ae545d60603a81502e8f95732,588ca3b40319b8631eb60037,1,train
398f471e5a382cc0e3f9,366,08f194073586e4f203e1f66c14a37284,562949957694935,1,validation
39c0a80be5e624392258,264,08f2aa845ac9b06503fd52f17fac0c2a,08f2aa845ac9b25d03ca205a5a7cb034,0,train
3a0debc7a9c5d83c28eb,1843,08f1952d6e78b0e9031252fb17565628,4b7eed71f964a520030a30e3,0,test
3a17d0ad7746e9bade26,588,08f1f8c34901ca6d03fdc9a568b46858,1407374891387049,1,train
3a2f7149f6a21f82854c,2348,08f1fb4669b0201103c160c8ecd70a7e,5fd0d5f43abdf061d84d6133,0,train
3a61322f70b84b976c0f,1286,08f2a90640281c1003e3f25ee7ade46a,08f2a906402b085603cdaf14d2cbe83b,0,train
3a6a368fe02f9dc3d3fd,2526,08f64a0400246ac3038e9d2b45157006,5019edeee4b0cd6c86883214,0,validation
3a766fc8dffa136f0bcf,1092,08f1fa92de5b0082037f3d436a2668d0,1125899912539050,1,test
3ab601c1bc7d1bd0b9cc,1808,08f3969a692aca2403ec11d5ba7b829b,56fa87c9498e90e4819fec90,1,validation
3b0346e8e55290ae2efc,2884,08f1fa52cea114ea03c69cbd5168d9d0,2d9b261b51fb460ea1e58f46,1,train
3b07506d609da5b6fc0c,396,08f2834661c05463030ffc255b6712d3,08f2834661c0546303529270c3217305,0,validation
3b0c7dc93bd96bb9a7e7,1917,08f2664c1a62caa103a0df38a7f06f60,4df3ef991f6e818dae02a2fd,0,validation
3b17834e32ff458476d2,1416,08f444b4ec74662003629db7f1bdb9bd,08f444b4ec7560ab03d261dabe5a7c5e,0,train
3b275102b17ccf408625,656,08f2f5a16e90c92d0346a6225adaff99,08f2f5a16e91c2a60333bc8f38c3f12c,0,train
3b57001490382942986c,904,08f2b9923569246003f9b3a33f0a2780,08f2b992356a63510370fca3ffe3163b,0,train
3b64964a49951dd26d70,1929,08f2a100d2c1e8dd03a76caaa6fa3b94,4b819f9df964a52074b330e3,1,train
3b66f3b9036f7062f4b4,1759,08f1f068a26ce71d032b3932d198f3a7,99fbcb5f3f584cfdbe20edb8,0,train
3b7c9f75b253f51c3616,1649,08f1f155156a9b990371b598f1869660,fff4ddc15f4144702432b299,1,train
3b9146b8424f0f777717,1003,08f3ca8535b8671303a6e1419eed5aea,08f3ca8535baa515034e545fe37b974a,0,validation
3ba1fd4333709358a615,69,1125899912396757,281474978330735,0,validation
3ba7ef08ef78b9b83feb,2307,08f694ec021238e503021640506c6b62,4d439c8859ca2d434f37150f,1,validation
3ba8eea9b8514c7997b2,1207,08f2aac3350733a0038338fb1ac20161,844424932620858,0,train
3ba8f989cf138e0452d3,407,08f2834661c05463038fb56ec7985941,08f2834661c0546303db525a578558c8,0,train
3bc21174785be55f6565,571,1125899909630109,1407374890845115,0,train
3bf0b893f7975f2f298f,318,1407374888805655,1970324840987580,1,train
3c5c7bf6458d72af7e7a,1183,08f29b396877204603c460871b98d853,281474979745770,1,validation
3c7f6366e8f4265b90a7,2332,08f4b645a366d3400323227f094357cc,6289af76a8253b78e9ff3272,1,test
3c98a95c5b720e1422e4,1870,08fa813b508ec17603a105e2cbc56ece,5d44542245ec8c0008df10d5,1,train
3ca902ec0367c22602b4,1766,08f1fa52b061960a03e43f858d980cc0,629b6954de9a24312bac6328,1,test
3cbc0ce0a95baa74927d,1018,08f281334dcd60a303d3ca8e7eff2b77,562949957672973,1,train
3ce8641f8edce3847574,422,1407374887296221,562949955306972,1,train
3cf4ab80fa5eb126f891,453,844424932133754,844424932133765,0,test
3d3fe43ef3eb340d1fa7,330,1407374888040519,1407374890265436,1,train
3d46264fa831b7fe1b32,382,08f2a930b2c5d65b03724f1c656062c7,844424931117414,1,train
3d535bcc165a38c4ac72,753,08f445b4c5a5062e033922d5bb8e7dbb,562949960075088,1,train
3d562a0c9c1217ead538,1149,08f46494b0c1911003429752c2657751,08f46494b0ce6002031947dc3ea27046,0,train
3d843d8c0ebb7f1b68e6,252,08f2aaa8a8981cc203d320a18f7b41f9,844424933889661,0,validation
3d8f746096358f07a1a2,543,08f2f5aad652c94003665529a4a221a5,562949963935353,1,train
3d940a0a5f68c2a9de22,483,08f2a100356a56f20370a8b160f108fd,08f2a100356b144a0391c47e43d4d92f,0,train
3da5028de714c2db219c,1086,562949963017511,562949963017582,0,validation
3dd0337de211f7cfa558,1452,08f1955d81619a8803fe1b049d874c96,1407374891517348,1,train
3dd1ab5a7a62479a8f5f,1219,08f44c13ae70c672031a6bb44341af61,844424933266774,1,train
3ddc54ba8bd3d6945bab,1126,1125899907790927,1125899911619148,1,train
3df30045d3d3f74d1a64,139,08f29a1b632950d1038040da3a5e3a7a,562949966416324,1,train
3df72d53466f9956e0f4,1120,08f29a41823a585a031e3377703fada3,562949960240369,1,test
3e01c122b93eb9108e74,2421,08f2f5a155ced52403bfcfc20b6072c4,4c049a940d0e0f478d37049a,1,train
3e0d9e37abce18772856,120,1970324838670427,281474976869277,1,train
3e37b34ba4a3499cdd97,2795,08f26c80e668a31403ae0dccda17e22d,606bf91e8b9d271de040cc89,1,train
3e3cf4c81d2f38154beb,2025,08f2ab574e0138a8033092deb4328716,4b64769ef964a5203ab52ae3,0,train
3e471ed287403004a9e3,1714,08f2a1008d60ba36039796149ed9ef18,4cf93adece1da1cdaa7ecce1,1,train
3e4d422e9b2b0014a94c,2082,08f48a2113b331ac03e681075dcc4815,4e22272e483b041af1f50ccc,1,train
3e552e3ccb98e8915575,2985,08f659948179b1120323959960233ed7,4fd892b7e4b0ccfbc823321a,0,train
3e57b2c23fb66a95ef36,628,08f4446420375d4b035e083ca11b4b18,08f4446420adb8aa032c3feef4e45c2c,0,validation
3e5845090a7b3ff18f55,834,08f68449468ee4eb03ada3807b151e92,08f68449468f02db035f961ed3f9189a,0,test
3e7ac1f89e3155b0ff90,1651,08f28d17b6054c13037f4201db0cdba9,4bb392c442959c746a22222c,0,validation
3e918700d62b3a9ee424,1355,562949959523543,562949966016872,0,train
3eb01f41942a57e993de,451,2251799813795942,562949956158927,1,train
3ec95040a8ea833a3d11,1729,08f29a03a42e4c120337159a0d24ef9d,337072c3a92c047dd0d5c47a,1,train
3ed0c0892295dbba75eb,1695,08f2b9bc71583c6a03279711241f2217,4fb16294e4b05ed4f0580589,0,train
3ef60d23f9b9b114ee19,1310,281474980804874,844424931742763,1,train
3f08d3e50438d0e7c5f7,3,08f266886ad2b15c0330a29679895fc5,08f266886ad2b15c034a5726e85dc631,0,train
3f0e173dca378b1ecd5e,2930,08f64a6aaad25cc303ffa04e6a0c5abf,52aec071498ee8be13e1dd86,1,train
3f1210de81b095b64358,1131,08f196bb4d1687b50310ec9ef785c899,1688849865631161,1,train
3f2aa6e2c28c22585c32,2528,08fa8100ae892ba6038bdb6e49bbe7a3,5600432c498effa725bc7507,1,train
3f43f3aaf27fadcaec35,1088,562949962234664,844424932690824,1,train
3f44377998316466f705,151,08f2ad682055ca30031a560f16b833f7,562949956479298,1,train
3f4f5c452735d4f61a87,1323,08f2aaa841752a70032aacb206c7dba0,1407374886190827,1,train
3f5ee92d4cad1f43cedc,1914,08f1f13d8152bd9e03c66a435d65cac5,4e1609b0e4cded56112df54e,1,validation
3f6a19dde3c0c5547d31,1236,08fa831ad12aab65035712ae83554296,562949962268523,1,train
3faa79f0e3742c249f2f,1849,08f6d32aa30aec0803e8714b8b2b9945,65f6f42c7ac3160456d45e65,0,train
3fba61ee2260655af01d,2027,08f12ccd533048ea03763de14c905260,4bd47e4d5631c9b64271a230,1,train
3fc457f7c9bb02e0fd3f,226,1125899911233899,1407374885305069,1,test
3fcc5d1ec0afcaa08010,168,08f2a100b5a5b6320342f5db2e31836f,1970324842045381,1,train
3fecfadf126f81bfda3c,552,08f266dad34a453403895be31ff7113a,562949964741889,1,test
3fff12411ac4b99df703,122,08f44ae8281b3782033e47bcbb5a8f05,08f44ae828540090030adeb4f9eb066b,0,train
4005b33834c19c5650a5,2031,08f1fa5b2a2c330a03e8d420c3b0125f,e8e13f0358a548782e8afc38,0,train
401ae05b5f812bd505ec,2681,08f489c0023980760336670786015d89,57f9695e498e66b44910f76b,1,test
402654f77579547aa2aa,2522,08f29a1c23a8b0b1034c5de9e8b672ef,4c460875f1b5c9b6634a78ef,1,train
40300b54f00f7c1b1d69,538,1125899911626846,1125899911669262,1,test
407191feeacb351eeead,2836,08f4995bacc8b05e03fc1b8c556aed05,4c5b7d827735c9b6f0fc8972,0,test
408dceac987b4adb76de,632,08f26f066c906b6103e0bb806817f8db,1688849865693205,1,train
40940d6f02f585fd1172,185,562949955200868,844424933917010,1,train
40a445832f56c70c5f42,1014,1407374888847661,562949966623935,1,train
40b2b56f5539924ac940,1536,08f2a1465510d94203547e732e9115d9,505898da5d24dabaa9bc502d,1,train
40b78b4f2d1ae7b72a5b,690,08f4440c1249b85c03b5b634418623f6,1407374885486404,1,train
40b9cf09da037f55345f,1199,08f44e825631310e03836b9075419186,562949963686407,1,validation
40d08068089277e5a727,2048,08f1f9b080b03da00364ea8dc06fb226,111c964c986b470917312987,1,train
40fa4ce545fa789db2d4,1456,1688849865470192,844424930210015,1,test
40ffe7923e8927bb58b3,1560,08f2aa24dd61832b03189a83b44c21db,4c7d4863b7fbef3b1f4c3314,0,train
410125ac20350718ceef,478,08f2a100dbb76cc603a53dfe0f8ec2f6,1688849863807381,1,train
41918446782c0519310b,973,1125899912106330,562949964510619,1,train
419871ac1f426b1cbaf0,2196,08f2a100d2b032d60311be959d2ec0c1,560dabb0498e190f13cf8397,0,train
41b1298abe2fa3578c46,2772,08f4994a7570dd4e0307c806fa7cb849,4e337d45b61cd25ad4aa2ab7,0,test
4206aff3992b966bd383,617,08fda8434a772951039e6ca4516eb6cd,562949964998131,1,train
421299c81b08bab4e4c7,2046,08f390cb0a4c17aa039b397292cb0ac8,56838b1a498e2c6201b1b865,0,validation
423af331ac6e077513ec,1357,562949965526189,844424931841994,1,train
4256dff2b9d88c72f446,1411,1125899907949040,1125899908319925,1,train
427b9885be47b826cb5b,1749,08f2a10725353a42033a6d2ead5859a2,62503e883aff184899ad253a,1,train
427d7d76c7146c4cd0f7,2922,08f266dadda2616303414b3558c7549a,5cf9798b5bc27d002585b04b,0,validation
427f9b62d592461ad0ee,138,08f268c6aa84da8b030fafd29d786948,08f268c6aaa2474d0357b199afcc51a1,0,train
42ee8d5c013f7659e157,2186,08f1fb467501901803687e65ede8ca66,53d289cf498e23679662dfc4,0,train
4309efd1bb07072395e4,2100,08f1e8047491b82203dfd0297fbad6de,b24f2d863f814ff8ff3ea757,1,train
430ffcef347df66c835c,2583,08f1fb5bb3b5018b034842345c4dff73,139034043cf0412b0584d81f,0,train
4318dbb72b8e07d1496c,1125,844424932403475,844424932404285,1,train
43349743c91bfe79c475,85,08f44dd56d43591603a452809d5404e8,1407374890284560,1,train
4345582978725ecb4464,2103,08f6482c622f460003c51b7c0e17795a,4e17253b52b1091958ec37c5,1,validation
43557bbf14540e7075b3,2209,08f1e81400b6288603b8410a92adcabf,5decedcb8ed5990008993325,0,train
4364227fa33d587ce122,603,1125899911519799,1407374885381820,1,test
437bc876697e91d08249,2481,08f64a284cd6413003cd64eeae4891c3,4f8e9605e4b0ba21355641ab,1,train
43b00fe63ad523f1ae50,2867,08f266d35aca9d0903eb6197e6402ac8,fce24d1c5305420542141e30,1,train
43b492b4a28a9abda723,2230,08f2e644d0cac26b03e6d1add3a59cb8,65150bbb93fbd025c45a3459,1,train
43b81fa810e63778c9fb,2058,08f6941324903ae4031455cf6893414b,5d988029bee778000791fbd2,1,validation
43cdbab6b30d11c8c120,1516,08f80469693419650326fcad685165ab,56c790a1cd1041feea94b5ef,0,train
43df0ebc9931b03cfdd2,2572,08f4995b9cb4b0c803d12af5825ac267,4c76ab1b3c83236afc0a3bee,1,train
43e7524cc6ff285e9979,1762,08f64a4a728c04f303683f7ce94ba32b,55cd6844498e015b5dab93bb,1,train
43f0eb3fa09ec70aaa65,152,08f39103aac8520803366ae8b1afbc78,08f39103aacad86603d93cd76bc4698c,0,test
44193f6670de0c459c0d,1267,08f26ecadd76382d031e1557fa1dc386,1407374885417249,0,validation
441e391b64baf511f95a,2079,08f2aa135838bc0403b62a702011653a,4ec7cafbf9f43c0ee6c0ea01,0,train
4421a4e033ece39fbb15,2516,08f1f10432966272034c10a84f446460,5682c9bf498e1f4df3988a98,0,test
44664dfd5b917026d006,2970,08f2aad39db6e89303d4639eefa1f7a2,4c643b4f7f7be21e8a78f90f,1,validation
447a073ba86659e86909,663,08f2a93cecb23ba303831aaa9a16169c,562949965091784,1,validation
44c2110780f8d1e0cda9,1047,08f2621b70cdc19103d3fe1d7d05f1a7,1407374889368183,1,train
44e3b9a1bb28d988cb77,1361,2251799820858615,844424934304624,1,train
44fa87e7742b5dabf4ba,1831,08f1e9d82a6648590331f345a97b0189,5030dfc0e4b0c5661d8b7929,1,train
4500a3d3ff1de18bac5f,2224,08f1eb11580080430325ccd4a4e426d9,f110301974e047b105b72b9f,0,train
4504e7c156fd89266dc5,161,08f44a13102cba310302240e72ca10f2,1125899911244876,1,train
451a9702e634d870e849,2066,08f6d23116a016c003bedc4e0124af2b,8bb930b1afbc48623177bad4,0,train
45324a7e311484f61127,183,08f19594e641114b036a9d190f449bd9,1125899910272296,1,test
4532677c0ddc7c6471a9,2790,08f269607512884303994567a439fa5e,4bb7e8b51261d13acd14e898,1,test
45506d9229d110a611d2,1432,08f2b8948382984b0357aa768f759221,1407374888695209,1,train
4554642ab41fd14bd387,2353,08f44cb6e1c9e92c03489960d5c1a377,55b13887498e6e3fcd003580,0,validation
45560bcec3a8885b9534,1545,08f484a4810584c0038f725bf7429f09,ddf4fe019ecd41d754d1c353,1,test
45657ab953773aa94ffe,878,08f28d542c80262903b6fa7063818d2a,08f28d542c80262b03e6407b6f7aaa96,0,train
456b234f4c1f9fae34e6,374,08f29ac4d97884c3037914ed26b3061a,562949961382306,1,train
457669ed5184b05f9e48,2689,08f1f154855142f303cb8f57cae883bc,5717bee5498e8e4ba8b87ff8,1,test
458455e8a2282d3be8f4,1802,08f6d34d84969d4303366ee3be93f20c,51e6f5c7498e3c58d2622481,1,train
45b09156efd7ad1a0186,9,08f29a0b55d9951003102503cc49f747,562949960154823,0,validation
45c0c46dfa97fd1e1047,895,562949954970135,562949960255508,1,train
45cb8dbcfd48e4aff0cf,2560,08f44422f1c022b103df4649be5c49be,4c0ecb117189c928b817d9b6,0,train
45eb5db19b06cf018145,2223,08f2690db4b4288203675416dd188148,8ffb6e5729954274150a35fc,1,train
45f4099d6c6d207f4371,1353,08f60a25956e9c32035694b4978978b5,08f60a25956e9c3203b2db61e0bbf4f3,1,train
45fae12d43de2c43fa77,1230,08f264d14c6f008a03ed961ba6021ca8,1688849864579230,1,train
45fe87f66a3459ffcf33,498,2251799819378834,2251799821532231,1,test
460bd13a1b50a31e0ec4,1943,08f194a820c80805034a0e3999914078,1184b102c26c4e490f69a4b2,1,train
460fb3be199c28950427,1668,08f2a16d922a3a1b03f3a923ef742786,4f3c1fd9e4b03de4cfbe063d,1,train
4616cd555cff6b1f5310,1616,08f1f81dac869a99039fe153bed90db7,768533c2ae9d4bab44b89853,0,test
461af52775b34f8759ae,900,08f2ad261ba444e6030cac25c6bccb7d,1407374888569411,0,train
462ad245fbbae7e95a00,191,08f26c86ad0d658403ba882a4f9c8386,281474980135866,1,train
4640f203cdd4085af73c,1986,08f3f26535370aea0304b856cf01f076,51756e30e4b0f71f7f198368,0,test
46494edf1c72b5bc6f53,390,08f446dca490656503921b2b396e5017,1407374888860062,1,train
4658d86938d8b00b123c,1781,08f11248a4d4d2ad03ebaf67451e42c9,dd8f500eb91a4ca96b3c7e27,1,train
46602524f32fbd71a214,166,1970324839913776,2251799821251960,0,test
4674e3f84f20688a8f44,542,08f260d81e7ac76a03b8b77d50175c9b,281474978573890,0,train
46b875fd8c004fa911d4,908,08f1942d5048003303359364586746a4,1125899912928372,1,validation
46b9c2714d02268589bd,1412,08f2ab1b6020118603b14863e93324f5,1407374883712810,1,train
46c4ba4af748bfb003d4,1930,08f266340dd03b210351f34111c11e91,56e7447d498e517461006ec7,1,train
46d0711f2eaff465b2a6,1180,08f19528b22cd52603b59b5d0d8f76f1,1688849865058292,0,test
46d56a8217ec548d4f01,1769,08f26eab8b0366c6030a4cf13d673c3f,5eb59bd175c97d00083f0bbb,0,train
46dc6ac8fe9ed29578b7,2888,08f1e80505b124b60313ece73887e289,6021e2ed4bfeec204230d516,0,validation
46fd1340f01c6e1c7a73,1154,08f395639b45db4d037334ee65a252c9,281474978512968,1,train
4725d06f57632ee2a8b0,944,562949956264271,844424934405691,1,train
4747cf4d64af1af3c5b9,1284,08f8f53a8d34b09803ec1c1455c41fb8,08f8f53af2d93cd303a1de27e169d340,0,test
476bc3f0e50236517787,146,08f2aa6524b204d80374531f4a5f9685,08f2aa6c8b792da803489c19ea269085,1,train
47a389eef9fc6c57081f,2539,08f2a90658b0cc840351a8447ce465be,3bfa4503f3052cb9d44e17d1,0,validation
47a5f3975b8beb248ff7,253,1407374887288403,562949956830374,1,train
47f8fa4de9679fe0a119,2164,08f2b89010a9230203a0e881c48c9dbe,4e52fedf14be4dacf1369957,0,validation
480f2a5040fcf8976bea,1838,08f1f98309c818e2031f63160394380f,4f4ac1b6e4b0eddb5386e2ab,1,validation
4811b4fbc742d2654f51,2858,08fa88cdb3d6e4f203c8cd7d12d7086f,4e7b0f9e45dd96f1c37c1d7a,0,test
4826b073b5c5c4a5fc55,2911,08f2f5a34593546903d10ae726466230,4dcf83c67d8b975f18ea7627,0,test
484eab6aae481b90aa02,2006,08f2aaab4d4c0d620325d61d2ce778c7,57ebe226498e1b4545734a20,1,train
485508766bee38acb09a,2228,08f2a10725a6955503582d622f422cdd,5c378ca4898bdc002d14c8a3,0,train
48669b891b6ef6b23d92,1776,08f659322ec901b50302691275109b6b,55fce221498ee968064bea7b,1,train
487a87194dd09256551a,1343,08f1e15aae1910c9036284a22e4b1098,1407374890377866,1,train
487abd878131998957f9,501,08f4440c124980a10396bdd2179babdf,1407374885299057,0,train
48845e4d03c2387179c4,1718,08f2b9bc360221360308927c4e8f6b3a,4dc4ccec887717c88013c8cb,1,test
488e6670ca9ddfae629b,170,1125899911769450,1407374891010775,1,train
489e306f9b9f6e5b6ebc,386,08f44ea482189d1003b75f9f49f88690,1970324842157895,0,train
489fcd9d93235cb9ac26,1465,08f2f5aade00448003a60bc092f4e750,08f2f5aade1a2675039d2f444fc9576f,0,validation
48e8055b632f215dbaaa,976,08f29a41b369899e03051b558c6b38b3,08f29a41b36f0d840336a24e0197428f,0,train
48fa988dec2999385977,1827,08f283446b6c836503e80abb591bdce9,564260f8498e3b4da35f2394,0,train
49322f12601c000ad6b2,2375,08f1f81d0d4cd88a039186e82786606f,5b94d618c0f163002c172ad9,1,train
494063390fa981469f22,1477,08f1955654a5216203b14c8f2a842477,562949963742080,1,validation
494dfa0e9b70783ae716,1913,08f498c94cd093b20333437c7c397280,4f7b64f1e4b0a76295d1b415,1,train
494e4afe04fc7c7c9c79,1652,08f64a4b14c5bc46031f7f0d6a2adca5,4e7aaf89a809d757abc5885d,1,train
496a9fd5f0054dd02d47,486,1407374889550856,562949964644378,1,train
4998118528edaa342dc4,1224,08f603386aa0228903b98805d99da368,08f603386aae599403841fbec070f820,0,train
49ab082b2b71f9b07a10,2346,08f26e50db8b120c0312f7e9f77d4f1c,a41bb08fa7b54491abb3c8c9,0,train
49ad8841a0f6992a35e5,2286,08f4994a750f1725030b86853ad4d158,1bc26e8486f4443d03c1f32f,0,train
49d1f814e3bc1bff71f4,1504,08fa8358edb157a9036f20d63deeaa9e,50bf4e26e4b03b1879c88330,0,train
49d8976674500d229eed,509,08f265b48c31281d03dba39abc342656,281474978783223,0,validation
49f7d4f6bd451d246f38,1329,08f49b55588c901203a1bb9485684078,08f49b5558b860a6032b05a7c6bebfe6,0,train
4a1d130fa5919b6d0075,1847,08f489e556983032033078dea8927fbe,4c82bd3b74d7b60c8fa183d8,0,train
4a2e88349ef995902220,339,08f2aad90146a20403340d28cc54a800,1970324837270874,1,train
4a432253538e7070ab28,1614,08f804696925dcb1031616e224425f98,65df28130fb8c13f9ed6b7bb,1,validation
4a59aba38ab0179d8a29,1318,08f1f15430b5a80a03d64cc7138c01f1,562949965244686,1,train
4aaf95cbe8e2041780f7,625,1407374891238634,281474980636446,1,train
4acccd18dd33802f6cf0,1100,1407374890673456,281474980253584,1,train
4ad649d01d8b3b6bc437,891,08f3d146b20355a503b32eccf434993e,844424934441622,1,validation
4adb1c0c96f5c8912c55,205,08f194e69ba40d6d03568bc5d919e866,1407374886341295,1,train
4ae11404573fa5dcb7a1,2686,08f1e85d65810a2d037a6f3989ba0a18,4db3f0bdfa8c350240d9f930,0,train
4ae3dc54bde6906e1b0f,770,08f8183675125c280328ce3f5073bbc7,08f8183675126180033e96de78a5b805,0,train
4b1a6cc29086d9321724,998,08f29a549b4e628303b42e4c82a492d2,844424930331934,1,train
4b28cdbba91029c18d68,394,08fbe72c8ed2d2080310f7796d3787af,1407374891545343,0,train
4b58f755288781b4c202,2675,08f2d34955545d63031c5a16332b8ebd,4d5cefa02a31a1cd2e224df1,1,train
4b74f0f436e2f0a4dbea,2692,08f4446ae484a01003aba98cb4ecf584,581fb586cff951205984278f,0,train
4b7cc9ab00c778dad09a,105,2251799820502065,281474978399040,1,train
4b8561603f5ca9dd2a2e,953,08f44c0b539b3794035ba01b778ecf90,1407374885204029,1,train
4ba201d8e3a535664122,999,08f2a8463428e8710356a2746e4ca6aa,1407374886729913,1,test
4babb3fef5b3b80f64ae,2297,08f1fa8c95ad816b03d20b61d69fa5a8,4d8caaa8fa943704d80cd5c5,1,train
4bad21d80c7240454f90,2786,08f6505096d0c1b503af0fc23cd0d011,5fe418e137efff39d00ffa16,1,train
4bea0d4ac46747128612,2370,08f2a100ac01dae103763cc96a3f360f,4c6f13c6d7fab1f75f655ac9,0,train
4c106a46bbe3f5f670f5,24,08f195b4442d02b0035773b93cc426d5,562949965959385,1,train
4c1a4d60f02824a8073c,2863,08f4995af6b9aad6038059093076c9e6,5fd042fcfab64d6ea3d5ff0c,0,train
4c3ac22fe76613ed3176,1365,08f2ab2d736b429503e359499d1e6fbc,1970324839045280,1,train
4c4aaebd0f852959c060,2612,08f2a1072368eb0d0331a39153f4e8ae,4ef6258d02d5abdcba684d54,0,test
4c6069bbbe0a147ef1dd,2782,08f274dac432a46d0350a0c30ee88636,4ba8c0e4f964a52049ec39e3,1,validation
4c6863d4379bde828e4a,1685,08f4988d920a0ce8037efb0982c8e8ab,62053811f4028a567175bd62,1,train
4c6e2704183eb0d47c39,1648,08f49ab4a1220a8303083ccfef09ab5e,4fc554d3e4b0d6790ee5141b,0,train
4c7313fa3d0be3a5c7d5,2728,08f1f116acc2084b038668b9dc501fd5,335ec1420c5d4362ac6e80c4,1,test
4ca40607ad8af984c5b2,1869,08f1f904d2803253039755f454c97526,323230be4a854a61c840b350,0,test
4ca5266980adeb62c2d2,1231,08f1faad040705a503524f8b3f8ed78a,08f1faad04070d85036379ad2c9a82d3,1,train
4ca8625c1e327f52af22,1981,08f1f9136ed43af60307063458bcf83f,59c23982419a9e3dcd8fff1c,1,validation
4cb8bf9195ae0e2d2b51,456,08f602249a68d79d036c1bf2eb91595b,08f602249a6e23b603ff9d1d426511ba,0,train
4cbfa649425428fb4594,130,1970324840303318,562949964491415,0,train
4cdcf8546b9bc02bb39d,1925,08f2aa84e0a348a503b56e7f9629892f,4c9905956ffe8cfa00310230,0,test
4cf275a4ac6f19617085,1360,08f26ed52353494a035ccc4d9817a84c,1407374885189107,1,train
4d0b5c449c374847df4a,775,08fbe0e27444172b034712ca945401c8,08fbe0e2744517a403202d12bf353b44,0,validation
4d1d2ecfeda49ee63379,1531,08f6d64cdd270a0303c4ef1b5c11b862,5234b254498e62a279ff0a6d,0,train
4d300c6dabd7782d453b,488,08f2a1345c68e8b3038979f9ceb4b9d6,2251799818519016,1,train
4d55c490fec35f98a00e,1299,08f3da112a48841a037d4af1048e0770,1688849863436871,0,train
4d86f3a8ffee32475661,196,08f2aae93306b37603ce51a3ad3c8e97,562949961055020,0,test
4d893d68114ee30ee672,1459,08f2b946a828a56b03c07a095a9989d9,08f2b946a828d24003e81ff261454508,0,train
4d9bfceae74414e6f525,2180,08f392a84676c3560380168c72f33b46,4e6f365bd4c06eaf9c12df94,1,train
4d9c3307f80f8b21a453,1835,08f2a92412094b240344a6f38ab50c46,4ba25e8cf964a52008f237e3,1,train
4da45c7a912e8b7beb6a,2791,08f26cbc6b03510003553ce6709596c4,5490d15f498eff67ca458729,1,train
4dae8cd61eefaf66524a,780,08f1fa5246315a5c0397cdedf26eea9a,844424932871571,1,train
4db8fe8f7d9a10236d92,566,08f2a104eda56165038129f326d78561,1407374888225682,1,train
4dc02c4656fb356b59b4,2016,08f1f1a732635ab303e43536cf885561,bd4cb3be843c4a811906e8be,1,train
4dc23e3ef49475e057fe,1117,08f266451240bd02038fbf6e9c567cdd,1407374890042612,1,test
4dda693143b0b0f15396,2225,08f18468635a893303b067bcb0afb4a6,712092c8df2e4f64ecbf4561,1,train
4e04b268b17b3f3b82ba,888,08f1969519c8a70103e1417e42faae7e,562949961254108,1,train
4e05bf76b818dc417db1,1201,08f190974b8b671203c3c817b8bafc00,1407374888616160,0,train
4e0a632b7f4818a7d85c,2242,08f1fa36cac9625c031a8a0d13c36822,4d5ecdb91496370421d8ce94,1,validation
4e0d5c2a642c051812f1,1572,08f450accda45108039ae997fb518982,5aa7589a18d43b3726808a59,0,train
4e16609a62cd3dc91b4c,2755,08fda814f3d9a8e903e18d32c0928ca6,4ba19e48f964a52028c437e3,0,validation
4e3b9abac0a84ba8cca7,645,1407374883710721,1407374891422515,1,train
4e699fbbe03ff6fcd8b2,254,08f269606da9cb3003676aab328226e9,1407374885241631,0,train
4e983a83875bdafb1b21,964,08f27546cb7058e303eb07dbd42a4a98,2251799818775056,0,train
4ea5332ea7b22f67b0d4,142,1407374887671983,281474978363430,0,test
4ebb15aca074cd14462f,224,2251799820737292,2251799821300765,1,test
4eeac53147222080f902,729,08f1f852d539141503db7eea17d9a273,1407374888788059,1,train
4f367b1bd8049964fc81,2430,08f64a48ce06e0420338b09b778e09e2,54e42c08498ed36be5087199,0,train
4f39eb926f9c9dbda174,2256,08f6482c6c6c56880345a1279c9f98f0,4f79e3dee4b0e6832b153d29,0,train
4f3d1ad81b3b91ab2318,1493,08f288b409c9d886030a0e8a9aa8afef,08f288b409c9dc5503f445e42380375e,0,train
4f4c754a9116b973e9e2,455,1970324837228549,562949965814881,1,train
4f6c553b2f6c92a91c84,2971,08f1e846b044962c03b5caf8c5b94ec4,4e5bc4961f6e804280e3af95,0,train
4fb883a9b1b60a42fd72,1111,08f12e1aee199c30031b23a4f5b39ea4,08f12e1aee19e11e0392f0bb16c048f7,0,train
4fd327b12c45e3fa6927,609,1125899909801843,1970324840379037,1,validation
4fd349bef61d159ed3ca,590,08f1958c2b10c541038aee2bfe17b7a0,1407374889554333,1,train
4fdbdfe9574f741ac000,271,08f2668d12ae6942030d9ac18525ae68,1125899910668749,1,train
4fdd960bc7526ae73297,348,562949956205761,562949956205763,1,train
501fc6982471a657c195,33,08f3cf288525145403c75007aecc0a9b,08f3cf28852730d60358d0c68b1a1fd2,0,train
5021baf03b4069ae87f7,790,08fc99348d15b1b60334905403e7ce3d,1407374888328241,1,train
